,avgTotalVolume,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,isUSMarketOpen,lastTradeTime,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,previousVolume,primaryExchange,symbol,volume,week52High,week52Low,ytdChange
192,6977784,close,1.79,0.0442,42.29,1572638499749,Occidental Petroleum Corp.,42.25,1572639000003,-0.01,-0.00024,42.28,1572648618793,42.29,,,,,,,,,,False,1572638399801,42.29,Close,"November 1, 2019",1572638499749,9015692,40.74,37827559200,40.75,1572615000552,8.36,40.5,12515362,New York Stock Exchange,OXY,9015692,75.79,39.97,-0.273703
193,5189118,close,-0.05,-0.00169,29.58,1572638619254,"Corning, Inc.",29.58,1572639000008,0.02,0.00068,29.6,1572652668252,29.89,,,,,,,,,,False,1572638399873,29.58,Close,"November 1, 2019",1572638619254,6913596,29.52,22750273800,29.78,1572615000504,20.59,29.63,7027666,New York Stock Exchange,GLW,6913596,35.34,26.74,-0.01173
194,2357164,close,1.51,0.01836,83.74,1572638520430,"Wayfair, Inc.",83.74,1572639000002,0.39,0.00466,84.13,1572650822086,84.71,,,,,,,,,,False,1572638399995,83.74,Close,"November 1, 2019",1572638520430,5814599,79.53,7721018341,82.01,1572615000414,-9.61,82.23,12475061,New York Stock Exchange,W,5814599,173.71,76.6,-0.056028999999999995
195,526842,close,1.15,0.01265,92.07,1572638520521,"ManpowerGroup, Inc.",92.25,1572639000004,0,0,92.07,1572647400008,92.51,,,,,,,,,,False,1572638399986,92.07,Close,"November 1, 2019",1572638520521,337252,91.285,5509468800,91.83,1572615000436,11.51,90.92,560800,New York Stock Exchange,MAN,337252,97.96,61.57,0.427805
196,11084866,close,0.52,0.0451,12.05,1572638474501,Marathon Oil Corp.,11.85,1572639000003,0,0,12.05,1572647400003,12.09,,,,,,,,,,False,1572638399100,12.05,Close,"November 1, 2019",1572638474501,12543812,11.62,9688706100,11.65,1572615000488,10.21,11.53,11492008,New York Stock Exchange,MRO,12543812,19.3,11.06,-0.136286
197,5827152,close,-0.12,-0.00302,39.61,1572638447425,Newmont Goldcorp Corp.,39.505,1572639000003,0,0,39.61,1572647400010,39.86,,,,,,,,,,False,1572638447418,39.61,Close,"November 1, 2019",1572638447425,6446894,39.33,32476001340,39.68,1572615000491,-291.25,39.73,5360467,New York Stock Exchange,NEM,6446894,41.23,29.76,0.145762
198,6269481,close,0.85,0.0128,67.24,1572638461749,CVS Health Corp.,67.26,1572639000007,0.21,0.00312,67.45,1572652778643,67.59,,,,,,,,,,False,1572638399932,67.24,Close,"November 1, 2019",1572638461749,6784208,66.71,87445620000,66.86,1572615000547,18.83,66.39,6138491,New York Stock Exchange,CVS,6784208,82.14,51.72,0.038113
199,1562363,close,0.32,0.00492,65.35,1572638587499,"GoDaddy, Inc.",65.35,1572639000005,0,0,65.35,1572648148858,66.5,,,,,,,,,,False,1572638398947,65.35,Close,"November 1, 2019",1572638587499,2058995,64.84,11667327600,65.18,1572615000401,193.06,65.03,2083898,New York Stock Exchange,GDDY,2058995,82.3,56.66,0.045194
200,2007595,close,1.78,0.02636,69.3,1572638426701,"Concho Resources, Inc.",69.3,1572639000008,0.05,0.00072,69.35,1572652729191,70.09,,,,,,,,,,False,1572638426699,69.3,Close,"November 1, 2019",1572638426701,1921797,67.16,13931309700,68.11,1572615000359,10.89,67.52,2610328,New York Stock Exchange,CXO,1921797,145.85,61.37,-0.324095
201,2333485,close,1.17,0.01911,62.39,1572638400636,"Teradyne, Inc.",62.39,1572638400542,0,0,62.39,1572644491741,62.49,,,,,,,,,,False,1572638400542,62.39,Close,"November 1, 2019",1572638400636,1498280,61.51,10602930940,61.51,1572615000347,22.27,61.22,2185975,NASDAQ,TER,1498280,65.44,28.73,0.984768
202,895834,close,0.72,0.01037,70.15,1572638520443,"Alaska Air Group, Inc.",70.15,1572639000004,0,0,70.15,1572647400002,70.57,,,,,,,,,,False,1572638399929,70.15,Close,"November 1, 2019",1572638520443,666086,69.64,8647951700,69.89,1572615000418,14.16,69.43,715501,New York Stock Exchange,ALK,666086,74.83,53.38,0.15067
203,1657710,close,0.65,0.00627,104.27,1572638645510,"Marsh & McLennan Cos., Inc.",104.27,1572639000003,0,0,104.27,1572647400007,104.49,,,,,,,,,,False,1572638399690,104.27,Close,"November 1, 2019",1572638645510,1961173,103.57,52621732360,104.3,1572615000465,35,103.62,2149203,New York Stock Exchange,MMC,1961173,104.49,74.3,0.325475
204,1100056,close,1.17,0.0101,116.97,1572638400600,"T. Rowe Price Group, Inc.",116.5,1572640737135,-0.47,-0.00402,116.5,1572640737135,117.76,,,,,,,,,,False,1572638400327,116.97,Close,"November 1, 2019",1572638400600,792142,116.385,27333198690,117,1572615000353,14.65,115.8,924526,NASDAQ,TROW,792142,120.99,84.59,0.283728
205,6910879,close,0.83,0.02163,39.21,1572638400639,TD Ameritrade Holding Corp.,39.21,1572638400573,0.09,0.0023,39.3,1572652012731,39.29,,,,,,,,,,False,1572638400573,39.21,Close,"November 1, 2019",1572638400639,3848191,38.65,21507626040,38.88,1572615000914,9.86,38.38,3784895,NASDAQ,AMTD,3848191,57.88,32.69,-0.18097
206,1245660,close,3.29,0.02572,131.2,1572638400638,CDW Corp.,131.2,1572638400567,0,0,131.2,1572644812091,131.4,,,,,,,,,,False,1572638400567,131.2,Close,"November 1, 2019",1572638400638,1063723,128.47,18986608000,128.96,1572615000163,27.03,127.91,1672991,NASDAQ,CDW,1063723,132.35,74.32,0.682913
207,1424015,close,0.11,0.00082,133.65,1572638472306,"HCA Healthcare, Inc.",133,1572639000003,0,0,133.65,1572647400008,136.34,,,,,,,,,,False,1572638399932,133.65,Close,"November 1, 2019",1572638472306,1489207,133.61,45572377950,134.61,1572615000468,13.1,133.54,2408116,New York Stock Exchange,HCA,1489207,147.42,110.31,0.098471
208,602179,close,2.02,0.01402,146.1,1572638400640,"F5 Networks, Inc.",146.1,1572638400580,-0.4,-0.00274,145.7,1572649137309,146.355,,,,,,,,,,False,1572638400580,146.1,Close,"November 1, 2019",1572638400640,536851,143.033,8819618700,143.55,1572615000708,20.51,144.08,557850,NASDAQ,FFIV,536851,190.08,121.36,-0.07954
209,1603554,close,8.29,0.06206,141.86,1572638537935,"United Rentals, Inc.",141.86,1572639000001,0,0,141.86,1572647400008,142,,,,,,,,,,False,1572638399800,141.86,Close,"November 1, 2019",1572638537935,2098712,135.34,10661630160,136,1572615000499,9.72,133.57,1361177,New York Stock Exchange,URI,2098712,142.69,94.28,0.405177
210,7271338,close,1.17,0.01905,62.6,1572638522005,"Square, Inc.",62.5,1572639000003,-0.04,-0.00064,62.56,1572652750514,62.814,,,,,,,,,,False,1572638399944,62.6,Close,"November 1, 2019",1572638522005,6237815,61.46,26738380318,61.57,1572615000470,-492.53,61.43,4416135,New York Stock Exchange,SQ,6237815,83.2,49.82,0.113456
211,2342554,close,1.41,0.01765,81.28,1572638458467,Sysco Corp.,81.28,1572639000001,0.17,0.00209,81.45,1572652796558,81.6,,,,,,,,,,False,1572638458465,81.28,Close,"November 1, 2019",1572638458467,3590306,79.94,41615928960,80,1572615000508,25.01,79.87,3394126,New York Stock Exchange,SYY,3590306,81.6,59.44,0.327561
212,1188585,close,4.21,0.02497,172.79,1572638434201,"Illinois Tool Works, Inc.",172.79,1572639000002,0,0,172.79,1572647400010,172.79,,,,,,,,,,False,1572638434198,172.79,Close,"November 1, 2019",1572638434201,1522963,169.52,55535742740,170.92,1572615000473,22.65,168.58,1610638,New York Stock Exchange,ITW,1522963,173.75,117.75,0.38982
213,569399,close,1.49,0.02756,55.55,1572638400609,"Texas Capital Bancshares, Inc.",55.55,1572638400389,0,0,55.55,1572645924233,55.56,,,,,,,,,,False,1572638400389,55.55,Close,"November 1, 2019",1572638400609,410664,54.49,2795331550,54.69,1572615000168,8.98,54.06,312510,NASDAQ,TCBI,410664,67.14,47.86,0.103902
214,4561250,close,2.6,0.04746,57.38,1572638400638,"Walgreens Boots Alliance, Inc.",57.38,1572638400563,0.38,0.00662,57.76,1572652706371,57.71,,,,,,,,,,False,1572638400563,57.38,Close,"November 1, 2019",1572638400638,8210680,55.01,51214002580,55.08,1572615000674,13.31,54.78,6969953,NASDAQ,WBA,8210680,86.31,49.03,-0.109213
215,719224,close,-0.54,-0.00541,99.23,1572638400605,"Nasdaq, Inc.",99.23,1572638400364,0,0,99.23,1572644473667,100.46,,,,,,,,,,False,1572638400364,99.23,Close,"November 1, 2019",1572638400605,537237,98.67,16341990240,100.46,1572615000419,31.11,99.77,540153,NASDAQ,NDAQ,537237,105.26,75.48,0.21965200000000001
216,410525,close,8.83,0.02859,317.67,1572638520398,"W.W. Grainger, Inc.",317.67,1572639000009,0,0,317.67,1572647400009,317.825,,,,,,,,,,False,1572638399828,317.67,Close,"November 1, 2019",1572638520398,405107,309.885,17111612220,312.14,1572615000460,18.45,308.84,428850,New York Stock Exchange,GWW,405107,321.07,255.09,0.177155
217,630151,close,6.42,0.01161,559.37,1572638400645,"Intuitive Surgical, Inc.",559.37,1572638400620,2.63,0.0047,562,1572652348564,562.85,,,,,,,,,,False,1572638400620,559.37,Close,"November 1, 2019",1572638400645,558906,552.005,64648628380,557.46,1572615000102,48.98,552.95,387324,NASDAQ,ISRG,558906,589.32,430.24,0.211898
218,734524,close,2.46,0.03043,83.3,1572638400601,"LPL Financial Holdings, Inc.",83.3,1572638400341,0.1,0.0012,83.4,1572642885621,84.52,,,,,,,,,,False,1572638400341,83.3,Close,"November 1, 2019",1572638400601,1543320,81.79,6733230630,81.8,1572615000747,12.62,80.84,572504,NASDAQ,LPLA,1543320,89.89,54.9,0.383801
219,1965265,close,0,0,,,"Red Hat, Inc.",,,,,0,1562761556669,,,,,,,,,,,False,1562704402316,187.71,Close,"July 8, 2019",1562616178268,0,,33429837030,,,71.87,187.71,999351,New York Stock Exchange,RHT,0,189.14,115.31,0
220,810156,close,0.66,0.00456,145.36,1572638400550,"Verisk Analytics, Inc.",145.36,1572638400197,0,0,145.36,1572642911956,146.241,,,,,,,,,,False,1572638400197,145.36,Close,"November 1, 2019",1572638400550,1002170,144.79,23820143200,144.79,1572615000924,51.34,144.7,1033315,NASDAQ,VRSK,1002170,164.97,102.74,0.342434
221,5455523,close,0.88,0.04598,20.02,1572638468698,"Noble Energy, Inc.",19.855,1572639000008,0,0,20.02,1572647400009,20.09,,,,,,,,,,False,1572638398009,20.02,Close,"November 1, 2019",1572638468698,4836734,19.29,9574625060,19.35,1572615000474,-10.4,19.14,5849532,New York Stock Exchange,NBL,4836734,28.96,17.11,0.081676
222,1899549,close,0.75,0.00462,162.98,1572638400574,"Automatic Data Processing, Inc.",162.98,1572638400214,0.22,0.00135,163.2,1572652388152,163.75,,,,,,,,,,False,1572638400214,162.98,Close,"November 1, 2019",1572638400574,1363816,162.13,70635532000,163.4,1572615000915,29.82,162.23,6511280,NASDAQ,ADP,1363816,174.5,121.4,0.25692000000000004
223,56409,close,0.69,0.02888,24.58,1572638400616,"Viacom, Inc.",24.58,1572638406001,0,0,24.58,1572638406001,24.7,,,,,,,,,,False,1572638406001,24.58,Close,"November 1, 2019",1572638400616,55559,24,9915719480,24,1572615000382,6.06,23.89,60730,NASDAQ,VIA,55559,37.71,23.18,-0.147117
224,6416813,close,0.68,0.04182,16.94,1572638619680,"Gap, Inc.",16.94,1572639000004,0,0,16.94,1572647400004,17,,,,,,,,,,False,1572638399935,16.94,Close,"November 1, 2019",1572638619680,5415793,16.389,6365848720,16.4,1572615000446,6.88,16.26,6452947,New York Stock Exchange,GPS,5415793,31.39,15.11,-0.30031599999999997
225,485189,close,2.39,0.02029,120.16,1572638520427,Lear Corp.,120.435,1572639000007,0,0,120.16,1572647400007,120.78,,,,,,,,,,False,1572638399931,120.16,Close,"November 1, 2019",1572638520427,332848,118.215,7266075200,118.93,1572615000337,8.76,117.77,425291,New York Stock Exchange,LEA,332848,160,105.1,-0.010365000000000003
226,808718,close,0.55,0.01511,36.94,1572638709607,Domtar Corp.,36.94,1572639000006,0,0,36.94,1572647400005,37.05,,,,,,,,,,False,1572638399952,36.94,Close,"November 1, 2019",1572638709607,556239,36.53,2311816020,36.69,1572615000416,11.32,36.39,1037000,New York Stock Exchange,UFS,556239,53.89,31.72,0.07295700000000001
227,2575618,close,1.58,0.01353,118.4,1572638504699,Phillips 66,118.4,1572639000009,0,0,118.4,1572647400009,118.59,,,,,,,,,,False,1572638399990,118.4,Close,"November 1, 2019",1572638504699,2234134,117.4,52611987200,117.63,1572615000387,11.83,116.82,3940607,New York Stock Exchange,PSX,2234134,119.78,78.44,0.35715199999999997
228,538962,close,2.78,0.01314,214.31,1572638520367,"Paycom Software, Inc.",214.5,1572639000000,0,0,214.31,1572647400010,214.55,,,,,,,,,,False,1572638399901,214.31,Close,"November 1, 2019",1572638520367,429569,209,12515489690,211.52,1572615000402,74.05,211.53,696102,New York Stock Exchange,PAYC,429569,259.71,107.46,0.803533
229,2973393,close,0.72,0.00872,83.27,1572638684673,"Dominion Energy, Inc.",83,1572639000007,0,0,83.27,1572647400007,83.73,,,,,,,,,,False,1572638399883,83.27,Close,"November 1, 2019",1572638684673,3169011,82.57,68440862050,83.25,1572615000462,60.78,82.55,2424085,New York Stock Exchange,D,3169011,83.73,67.41,0.178571
230,1396952,close,-1.82,-0.01498,119.66,1572638562080,Entergy Corp.,119.66,1572639000007,0,0,119.66,1572647400008,122.09,,,,,,,,,,False,1572638399706,119.66,Close,"November 1, 2019",1572638562080,1705450,119.46,23822750420,121.6,1572615000471,29.59,121.48,1577167,New York Stock Exchange,ETR,1705450,122.09,82.06,0.409544
231,2670201,close,1.55,0.02268,69.89,1572638695670,"SunTrust Banks, Inc.",69.89,1572639000003,0,0,69.89,1572647400009,69.89,,,,,,,,,,False,1572638399931,69.89,Close,"November 1, 2019",1572638695670,1412077,68.93,31033466370,69.13,1572615000461,12.71,68.34,5811921,New York Stock Exchange,STI,1412077,70.16,46.05,0.370087
232,1671186,close,0.68,0.00625,109.54,1572638400637,"Citrix Systems, Inc.",109.54,1572638400553,0,0,109.54,1572644473426,109.93,,,,,,,,,,False,1572638400553,109.54,Close,"November 1, 2019",1572638400637,1504252,108.6,14339005080,109.07,1572615000284,22.5,108.86,1421944,NASDAQ,CTXS,1504252,112.27,90.28,0.077965
233,1828274,close,-2.58,-0.02017,125.34,1572638588062,"Zoetis, Inc.",125.33,1572639000010,0.54,0.00431,125.88,1572651185148,129.18,,,,,,,,,,False,1572638399928,125.34,Close,"November 1, 2019",1572638588062,2220669,125.26,59857119720,128.78,1572615000386,43.78,127.92,1905320,New York Stock Exchange,ZTS,2220669,130.2,78.9,0.463495
234,15609250,close,-0.07,-0.00156,44.75,1572638400752,Comcast Corp.,44.75,1572638400752,0.13,0.00291,44.88,1572652245949,45.21,,,,,,,,,,False,1572638400752,44.75,Close,"November 1, 2019",1572638400752,16172870,44.51,203579133281,45.19,1572615000920,16.38,44.82,23563135,NASDAQ,CMCSA,16172870,47.27,32.61,0.300448
235,1144625,close,1.24,0.00746,167.56,1572638686193,"Motorola Solutions, Inc.",167.56,1572639000008,0,0,167.56,1572647400003,168.485,,,,,,,,,,False,1572638399994,167.56,Close,"November 1, 2019",1572638686193,960616,166.36,28709060160,167.04,1572615000477,26.33,166.32,2670657,New York Stock Exchange,MSI,960616,182.28,108.25,0.46729600000000004
236,532514,close,2.27,0.02842,82.15,1572638520419,"Affiliated Managers Group, Inc.",82.15,1572639000004,0,0,82.15,1572647400003,82.2,,,,,,,,,,False,1572638399711,82.15,Close,"November 1, 2019",1572638520419,340274,80.576,4160043140,80.83,1572615000395,-28.07,79.88,466897,New York Stock Exchange,AMG,340274,119.56,71.08,-0.13528
237,1508774,close,1.35,0.02248,61.4,1572638646279,"Fortune Brands Home & Security, Inc.",61.4,1572639000009,0,0,61.4,1572647400009,61.43,,,,,,,,,,False,1572638399944,61.4,Close,"November 1, 2019",1572638646279,910622,60.37,8588693400,60.62,1572615000337,20.83,60.05,1317763,New York Stock Exchange,FBHS,910622,61.78,35.27,0.6172850000000001
238,4411798,close,2.18,0.04221,53.83,1572638400582,Western Digital Corp.,53.83,1572638400250,-0.14,-0.0026,53.69,1572651971018,54.38,,,,,,,,,,False,1572638400250,53.83,Close,"November 1, 2019",1572638400582,9603300,51.51,16000536860,51.81,1572615000379,-10.21,51.65,22286070,NASDAQ,WDC,9603300,65.31,33.83,0.44916199999999995
239,1995015,close,1.21,0.02165,57.09,1572638400768,"NetApp, Inc.",57.09,1572638400768,0.21,0.00368,57.3,1572652021152,57.11,,,,,,,,,,False,1572638400768,57.09,Close,"November 1, 2019",1572638400768,2193374,55.67,13582453170,56.45,1572615000826,14.35,55.88,1983381,NASDAQ,NTAP,2193374,83.95,44.55,-0.032211000000000004
240,4702852,close,1.05,0.01979,54.1,1572638453979,BB&T Corp.,54.1,1572639000006,0,0,54.1,1572647400004,54.12,,,,,,,,,,False,1572638453977,54.1,Close,"November 1, 2019",1572638453979,3487513,53.4,41456992300,53.61,1572615000436,13.44,53.05,4361123,New York Stock Exchange,BBT,3487513,54.41,40.68,0.23849
241,1408342,close,0,0,40.4,1572638400586,"TripAdvisor, Inc.",40.4,1572640236202,0,0,40.4,1572640236202,41.379,,,,,,,,,,False,1572638400268,40.4,Close,"November 1, 2019",1572638400586,1353752,40.23,5627719960,40.6,1572615000524,41.03,40.4,1195678,NASDAQ,TRIP,1353752,69,35.41,-0.254887
242,4777726,close,0.59,0.01679,35.74,1572638468313,Synchrony Financial,35.74,1572639000003,0,0,35.74,1572647400008,35.82,,,,,,,,,,False,1572638399929,35.74,Close,"November 1, 2019",1572638468313,3387565,35.375,23094937820,35.47,1572615000404,6.48,35.15,5056995,New York Stock Exchange,SYF,3387565,36.86,21.77,0.48939
243,1764374,close,0.68,0.00971,70.7,1572638580954,IHS Markit Ltd.,70.7,1572639000001,0,0,70.7,1572647400010,70.7,,,,,,,,,,False,1572638399934,70.7,Close,"November 1, 2019",1572638580954,1914642,70.14,28349851600,70.54,1572615000394,73.65,70.02,1414237,New York Stock Exchange,INFO,1914642,70.81,44.52,0.500642
244,628164,close,4.27,0.04923,91.01,1572638400576,"Alnylam Pharmaceuticals, Inc.",91.01,1572638400227,0,0,91.01,1572644791727,92.35,,,,,,,,,,False,1572638400227,91.01,Close,"November 1, 2019",1572638400576,750475,86.5,10121040080,87.04,1572615000116,-11.73,86.74,1078167,NASDAQ,ALNY,750475,96.08,60.27,0.30003
245,241073,close,2.34,0.05368,45.93,1572638520420,Cabot Corp.,45.93,1572639000005,0,0,45.93,1572647400003,46.47,,,,,,,,,,False,1572638399939,45.93,Close,"November 1, 2019",1572638520420,389058,43.88,2653973190,44.12,1572615000401,12.65,43.59,377320,New York Stock Exchange,CBT,389058,53.74,37.11,0.110514
246,572435,close,1.76,0.01068,166.53,1572638520434,Laboratory Corp. of America Holdings,166.53,1572639000003,0,0,166.53,1572647400009,167.665,,,,,,,,,,False,1572638399777,166.53,Close,"November 1, 2019",1572638520434,378927,165.48,16220022000,165.79,1572615000442,21.74,164.77,430147,New York Stock Exchange,LH,378927,178.44,119.38,0.32785200000000003
247,1027845,close,2.93,0.03853,78.97,1572638520447,Eastman Chemical Co.,78.97,1572639000004,0,0,78.97,1572647400006,79.36,,,,,,,,,,False,1572638399747,78.97,Close,"November 1, 2019",1572638520447,960018,76.421,10818416180,76.85,1572615000448,14.19,76.04,930224,New York Stock Exchange,EMN,960018,86.18,61.22,0.118979
248,3462036,close,1.34,0.01201,112.95,1572638633865,"Lowe's Cos., Inc.",112.95,1572639000009,-0.23,-0.00204,112.72,1572652327005,112.97,,,,,,,,,,False,1572638399929,112.95,Close,"November 1, 2019",1572638633865,2739613,110.145,87174697050,111.88,1572615225661,35.26,111.61,3413101,New York Stock Exchange,LOW,2739613,118.23,84.75,0.23613499999999998
249,903145,close,-59.27,-0.24234,185.3,1572638553123,"Arista Networks, Inc.",184.8,1572639000003,1.09,0.00588,186.39,1572652784902,189.34,,,,,,,,,,False,1572638399729,185.3,Close,"November 1, 2019",1572638553123,10483197,173.31,14202188790,175.11,1572615093696,18.34,244.57,1921561,New York Stock Exchange,ANET,10483197,331.27,173.31,-0.36224
250,1991042,close,1.335,0.01937,70.25,1572638508152,"ONEOK, Inc.",70.25,1572639000008,0,0,70.25,1572647400003,70.31,,,,,,,,,,False,1572638399997,70.25,Close,"November 1, 2019",1572638508152,1728784,68.66,29019221250,69.17,1572615000493,23.18,68.91499999999999,2631534,New York Stock Exchange,OKE,1728784,77.21,50.26,0.310493
251,1513079,close,2.35,0.02159,111.18,1572638541304,Royal Caribbean Cruises Ltd.,111.18,1572639000002,0,0,111.18,1572647400003,111.7,,,,,,,,,,False,1572638399935,111.18,Close,"November 1, 2019",1572638541304,1311941,109.34,23298991980,109.87,1572615000495,12.12,108.83,2222307,New York Stock Exchange,RCL,1311941,131.04,89.48,0.158516
252,1890025,close,-2.63,-0.01103,235.71,1572638533607,"NextEra Energy, Inc.",235.71,1572639000007,0,0,235.71,1572647400004,238.89,,,,,,,,,,False,1572638400000,235.71,Close,"November 1, 2019",1572638533607,2003600,235.09,115209390960,238.69,1572615046868,35.16,238.34,2057136,New York Stock Exchange,NEE,2003600,239.89,164.78,0.376887
253,586830,close,-0.1,-0.00095,105.58,1572638520500,The J. M. Smucker Co.,105.125,1572639000001,0,0,105.58,1572647400001,105.97,,,,,,,,,,False,1572638399949,105.58,Close,"November 1, 2019",1572638520500,765940,104.73,12041187840,105.64,1572615000478,22.42,105.68,1142020,New York Stock Exchange,SJM,765940,128.43,91.32,0.123677
254,808943,close,0.3,0.00141,213.56,1572638427985,"Air Products & Chemicals, Inc.",213.56,1572639000003,0,0,213.56,1572647400001,215.66,,,,,,,,,,False,1572638427983,213.56,Close,"November 1, 2019",1572638427985,740381,213.04,47059013800,214.71,1572615000402,27.51,213.26,1045826,New York Stock Exchange,APD,740381,232.46,149.64,0.33961
255,2719464,close,0.56,0.03625,16.01,1572638400616,"Exelixis, Inc.",16.01,1572638400418,-0.01,-0.00062,16,1572650666818,16.07,,,,,,,,,,False,1572638400418,16.01,Close,"November 1, 2019",1572638400616,5322763,15.45,4864574460,15.57,1572615000899,7.86,15.45,9199621,NASDAQ,EXEL,5322763,25.31,15.26,-0.160438
256,868291,close,0.35,0.00258,136.1,1572638400801,"Synopsys, Inc.",136.1,1572638400801,0,0,136.1,1572642911948,138.255,,,,,,,,,,False,1572638400801,136.1,Close,"November 1, 2019",1572638400801,952596,135.685,20454060700,136.4,1572615000245,32.4,135.75,1061111,NASDAQ,SNPS,952596,146.66,79.14,0.621854
257,2046324,close,2,0.02145,95.25,1572638462371,Capital One Financial Corp.,95.25,1572639000006,0,0,95.25,1572647400005,95.4,,,,,,,,,,False,1572638399974,95.25,Close,"November 1, 2019",1572638462371,2304137,93.94,44357925000,94.35,1572615000433,8.41,93.25,2472341,New York Stock Exchange,COF,2304137,98.62,69.9,0.2543
258,685903,close,0.55,0.01206,46.15,1572638520444,Eaton Vance Corp.,46.15,1572639000008,0,0,46.15,1572647400005,46.4,,,,,,,,,,False,1572638399045,46.15,Close,"November 1, 2019",1572638520444,851287,45.28,5236406750,46.11,1572615000449,12.96,45.6,1100605,New York Stock Exchange,EV,851287,47.29,32.28,0.337448
259,8992538,close,0.32,0.01781,18.29,1572638485469,KeyCorp,18.29,1572639000002,0,0,18.29,1572647400009,18.35,,,,,,,,,,False,1572638399934,18.29,Close,"November 1, 2019",1572638485469,9134861,18.06,18080360020,18.19,1572615000480,11.25,17.97,10307475,New York Stock Exchange,KEY,9134861,18.96,13.65,0.23551999999999998
260,7273693,close,0.21,0.01486,14.34,1572638400784,"Huntington Bancshares, Inc.",14.34,1572638400783,0,0,14.34,1572650904848,14.36,,,,,,,,,,False,1572638400783,14.34,Close,"November 1, 2019",1572638400784,9100936,14.2,14809778400,14.27,1572615000252,11.1,14.13,13289806,NASDAQ,HBAN,9100936,14.97,11.12,0.196079
261,426676,close,0,0,50.05,1572638520415,"Avangrid, Inc.",50.05,1572639000004,0,0,50.05,1572647400004,50.28,,,,,,,,,,False,1572638399134,50.05,Close,"November 1, 2019",1572638520415,377029,49.76,15465700250,50.09,1572615000392,25.99,50.05,590100,New York Stock Exchange,AGR,377029,53.47,46.92,0.0279
262,9004725,close,0,0,,,Anadarko Petroleum Corp.,,,,,0,1565476455262,,,,,,,,,,,False,1565295532562,72.77,Close,"August 8, 2019",1565294418858,0,,36563504810,,,-60.91,72.77,44791047,New York Stock Exchange,APC,0,76.23,40.4,0
263,5783382,close,-0.18,-0.01676,10.56,1572638602723,EQT Corp.,10.56,1572639000006,0,0,10.56,1572647400005,10.98,,,,,,,,,,False,1572638399999,10.56,Close,"November 1, 2019",1572638602723,7737272,10.33,2698069440,10.61,1572615010332,-3.95,10.74,14378930,New York Stock Exchange,EQT,7737272,37.46,9.03,-0.486107
264,698860,close,-0.06,-0.00037,160.63,1572638520442,"McCormick & Co., Inc.",160.63,1572639000009,0,0,160.63,1572647400003,162.02,,,,,,,,,,False,1572638398376,160.63,Close,"November 1, 2019",1572638520442,396034,160.22,21349654560,160.82,1572615000509,30.22,160.69,612168,New York Stock Exchange,MKC,396034,171.09,119,0.18404199999999998
265,1440149,close,-0.32,-0.00251,127,1572638690894,DTE Energy Co.,127,1572639000007,0,0,127,1572647400005,127.93,,,,,,,,,,False,1572638399705,127,Close,"November 1, 2019",1572638690894,1716234,126.4,24351615000,127.52,1572615000426,21.24,127.32,1854868,New York Stock Exchange,DTE,1716234,134.36,107.22,0.174615
266,1245933,close,-0.95,-0.00885,106.45,1572638400600,"Seattle Genetics, Inc.",106.45,1572638400329,0,0,106.45,1572644491720,107.545,,,,,,,,,,False,1572638400329,106.45,Close,"November 1, 2019",1572638400600,859108,105.51,18244039700,107.48,1572615000877,-56.97,107.4,956937,NASDAQ,SGEN,859108,108.79,51.5,0.842776
267,2036859,close,-0.37,-0.00125,296.09,1572638400627,Costco Wholesale Corp.,296.09,1572638400514,0.13,0.00044,296.22,1572652466285,298.415,,,,,,,,,,False,1572638400514,296.09,Close,"November 1, 2019",1572638400627,1319457,295.5,130178041130,297.99,1572615000585,35.57,296.46000000000004,2277444,NASDAQ,COST,1319457,307.34,189.51,0.444784
268,20538,close,3.08,0.00489,632.74,1572638520393,Graham Holdings Co.,632.74,1572639000000,0,0,632.74,1572647400004,636.725,,,,,,,,,,False,1572638399920,632.74,Close,"November 1, 2019",1572638520393,23512,629.8,3362380993,631.29,1572615000341,14.08,629.66,29994,New York Stock Exchange,GHC,23512,756.26,605.73,-0.025899
269,1015808,close,6.18,0.02718,233.57,1572638615414,"Palo Alto Networks, Inc.",233.57,1572639000009,-0.54,-0.00231,233.03,1572652647890,233.82,,,,,,,,,,False,1572638399924,233.57,Close,"November 1, 2019",1572638615414,1334549,227.22,22653487160,228,1572615000378,-269.37,227.39,610742,New York Stock Exchange,PANW,1334549,260.63,160.08,0.302056
270,902300,close,0.72,0.01151,63.3,1572638400603,"Henry Schein, Inc.",63.3,1572638400347,0,0,63.3,1572642991409,63.93,,,,,,,,,,False,1572638400347,63.3,Close,"November 1, 2019",1572638400603,914889,62.885,9384794700,62.91,1572615000133,19.93,62.58,864444,NASDAQ,HSIC,914889,91.35,56.58,-0.15984800000000002
